Date,Open,High,Low,Close,Volume,lag_close_1,lag_close_2,lag_close_3,roll_mean_5,roll_std_5,roll_mean_10,roll_std_10,target
2020-01-31,5916.637008101852,5920.987476490162,5638.20703125,5638.20703125,163136500,5864.431640625,5903.5859375,5907.9365234375,5910.5466796875,31.910109122367444,5932.7341796875,33.26215211088257,5603.40380859375
2020-02-03,5638.207558957686,5729.567403663019,5542.4972454568615,5603.40380859375,149797000,5638.20703125,5864.431640625,5903.5859375,5853.1205078125,124.03053894684966,5898.3654296875,95.72804541035387,5742.619140625
2020-02-04,5716.516326349432,5760.021016808712,5673.011635890151,5742.619140625,113316500,5603.40380859375,5638.20703125,5864.431640625,5783.51298828125,149.99974607350813,5863.99677734375,131.35656616560567,5855.7314453125
2020-02-05,5899.236136585252,5899.236136585252,5786.123939276095,5855.7314453125,123002500,5742.619140625,5603.40380859375,5638.20703125,5750.44951171875,132.97069089824524,5843.984619140625,133.25747187137603,5864.431640625
2020-02-06,5864.431640625,5899.235389234051,5812.226017711424,5864.431640625,154693500,5855.7314453125,5742.619140625,5603.40380859375,5740.87861328125,120.31243567011731,5834.413623046875,128.01604563184546,5881.83349609375
2020-02-07,5838.328810471755,5899.235370342548,5833.978341909556,5881.83349609375,82609000,5864.431640625,5855.7314453125,5742.619140625,5740.87861328125,120.31243567011731,5825.712646484375,121.99338819032792,5903.5859375
2020-02-10,5881.833594325718,5903.5859375,5768.7214098194545,5903.5859375,66578500,5881.83349609375,5864.431640625,5855.7314453125,5789.60390625,117.63968618724903,5821.36220703125,118.77924347098252,5899.2353515625
2020-02-11,5903.585820110849,5903.585820110849,5868.78207172405,5899.2353515625,77526500,5903.5859375,5881.83349609375,5864.431640625,5849.64033203125,62.56186546667,5816.57666015625,113.81647376843559,5916.63671875
2020-02-12,5916.63671875,5916.63671875,5881.8329733455885,5916.63671875,69971500,5899.2353515625,5903.5859375,5881.83349609375,5880.96357421875,20.954421307249262,5815.70654296875,113.07125134020292,5907.9365234375
2020-02-13,5934.039335764912,5934.039335764912,5864.431836225148,5907.9365234375,49737000,5916.63671875,5899.2353515625,5903.5859375,5893.14462890625,20.312394826763526,5817.01162109375,114.26725545729545,5812.2255859375
2020-02-14,5899.234950996444,5912.286355755286,5807.875117684553,5812.2255859375,147028500,5907.9365234375,5916.63671875,5899.2353515625,5901.84560546875,12.905454432834603,5821.362109375,117.06715221933693,5847.02978515625
2020-02-17,5812.226036435082,5873.132596697126,5812.226036435082,5847.02978515625,115319000,5812.2255859375,5907.9365234375,5916.63671875,5887.9240234375,42.803078640304726,5838.76396484375,98.23549417299031,5825.27734375
2020-02-18,5816.5764067167665,5847.029686333084,5803.525001166916,5825.27734375,98436500,5847.02978515625,5812.2255859375,5907.9365234375,5876.61279296875,45.04369451784865,5863.1265625,53.32340514728614,5825.27734375
2020-02-19,5799.174532650299,5881.83343446602,5799.174532650299,5825.27734375,74594000,5825.27734375,5847.02978515625,5812.2255859375,5861.82119140625,47.81560537239264,5871.3923828125,36.23650186568316,5738.26806640625
2020-02-20,5820.926969561458,5825.277438148573,5712.165254883553,5738.26806640625,136724500,5825.27734375,5825.27734375,5847.02978515625,5843.54931640625,38.10095849183207,5868.34697265625,38.8820770497356,5755.669921875
2020-02-21,5742.618516156463,5794.824139030612,5738.268047583617,5755.669921875,98261000,5738.26806640625,5825.27734375,5825.27734375,5809.615625,41.79618481987829,5855.730615234375,56.68608541945049,5677.361328125
2020-02-24,5712.165075730364,5742.618354885058,5664.309922772989,5677.361328125,84910000,5755.669921875,5738.26806640625,5825.27734375,5798.3044921875,48.09184604492474,5843.1142578125,63.821685396864225,5681.71142578125
2020-02-25,5699.113298448267,5707.814234781777,5664.309553114233,5681.71142578125,86446500,5677.361328125,5755.669921875,5738.26806640625,5764.37080078125,62.74336682136254,5820.491796875,78.42782953429376,5586.001953125
2020-02-26,5655.6094540985205,5686.062735774435,5586.001953125,5586.001953125,92824500,5681.71142578125,5677.361328125,5755.669921875,5735.6576171875,60.71995359613002,5798.739404296875,84.1203490882159,5472.88916015625
2020-02-27,5629.506020065332,5633.85648839614,5394.580730201709,5472.88916015625,129254500,5586.001953125,5681.71142578125,5677.361328125,5687.8025390625,66.4496631744023,5765.675927734375,96.67333869409426,5472.88916015625
2020-02-28,5394.580730201709,5472.88916015625,5251.015275285051,5472.88916015625,169946500,5472.88916015625,5586.001953125,5681.71142578125,5634.7267578125,108.64854940390994,5722.17119140625,120.49481458534531,5290.16943359375
2020-03-02,5472.889101530376,5472.889101530376,5251.015219035901,5290.16943359375,144871500,5472.88916015625,5472.88916015625,5586.001953125,5578.17060546875,103.42774820175877,5688.237548828125,138.71946880150594,5498.99267578125
2020-03-03,5394.581422443632,5525.095489115655,5394.581422443632,5498.99267578125,114663500,5290.16943359375,5472.88916015625,5472.88916015625,5500.7322265625,146.5533685168223,5632.551513671875,174.9354560831185,5603.40380859375
2020-03-04,5494.642088706449,5655.609434139655,5446.786931956036,5603.40380859375,83025000,5498.99267578125,5290.16943359375,5472.88916015625,5464.1884765625,107.80061045891404,5599.923046875,165.14985561917956,5599.0537109375
2020-03-05,5690.413561698718,5690.413561698718,5516.3947983440175,5599.0537109375,77583000,5603.40380859375,5498.99267578125,5290.16943359375,5467.66884765625,112.87792869604252,5577.735693359375,145.21059164046568,5394.5810546875
2020-03-06,5525.095112462198,5525.095112462198,5394.5810546875,5394.5810546875,77835500,5599.0537109375,5603.40380859375,5498.99267578125,5492.9017578125,127.4920968226105,5563.8142578125,134.3795597559014,5033.4921875
2020-03-09,5220.562337942956,5255.366086862576,5033.4921875,5033.4921875,140889500,5394.5810546875,5599.0537109375,5603.40380859375,5477.24013671875,135.14525863910845,5527.70537109375,125.30565249648038,5155.30517578125
2020-03-10,5081.347211234177,5229.263140328322,5081.347211234177,5155.30517578125,133667000,5033.4921875,5394.5810546875,5599.0537109375,5425.9046875,235.47670610181186,5463.31845703125,189.06394487525213,5090.04833984375
2020-03-11,5177.057713174413,5203.160525173612,5037.842715845353,5090.04833984375,93204500,5155.30517578125,5033.4921875,5394.5810546875,5357.1671875,257.9026650920906,5410.67783203125,194.70003021433848,4837.72119140625
2020-03-12,4872.524940984712,4907.328690563175,4750.711817460095,4837.72119140625,129845500,5090.04833984375,5155.30517578125,5033.4921875,5254.49609375,236.67930644272732,5361.082470703125,207.8034972060611,4454.88037109375
2020-03-17,4781.165554523468,4789.8664927482605,4454.88037109375,4454.88037109375,212200000,4837.72119140625,5090.04833984375,5155.30517578125,5102.22958984375,201.94324883206414,5297.565673828125,260.2782910373307,4350.46826171875
2020-03-18,4454.8795,4681.103849609375,4145.996253417969,4350.46826171875,180053500,4454.88037109375,4837.72119140625,5090.04833984375,4914.289453125,282.8906414438417,5195.764794921875,362.92777123359355,4045.935302734375
2020-03-19,4346.117599388861,4346.117599388861,4045.935302734375,4045.935302734375,264419000,4350.46826171875,4454.88037109375,4837.72119140625,4777.68466796875,364.17343650532536,5101.794677734375,447.55623708626916,4119.8935546875
2020-03-20,4002.4309084609295,4685.454443926545,3763.155147629026,4119.8935546875,335132000,4045.935302734375,4350.46826171875,4454.88037109375,4555.810693359375,411.46347042596784,4956.488940429687,532.1543703955493,3854.515380859375
2020-03-23,4141.646323451609,4350.46882715505,3832.7630367235997,3854.515380859375,217843500,4119.8935546875,4045.935302734375,4350.46826171875,4361.779736328125,313.68080010351383,4808.137915039062,538.5172225481386,3915.421630859375
2020-03-24,3871.916946072048,4346.118010253906,3871.916946072048,3915.421630859375,253971000,3854.515380859375,4119.8935546875,4045.935302734375,4165.13857421875,240.33346724027982,4633.68408203125,536.3988911467446,4594.09521484375
2020-03-26,4045.9361267089844,4694.156000773112,4045.9361267089844,4594.09521484375,331633000,3915.421630859375,3854.515380859375,4119.8935546875,4057.246826171875,194.45166389380856,4485.768139648438,506.3660752489414,4794.216796875
2020-03-27,4663.702727994555,5129.202907001474,4659.3522590318735,4794.216796875,269683000,4594.09521484375,3915.421630859375,3854.515380859375,4105.972216796875,292.23379427348345,4441.828442382813,471.41460545594674,4781.16552734375
2020-03-30,4768.114120080755,4833.3711563957295,4485.333629382535,4781.16552734375,159964500,4794.216796875,4594.09521484375,3915.421630859375,4255.628515625,418.2384170912588,4405.7196044921875,421.92358361271573,4807.267578125
2020-03-31,4924.730224830317,4968.234908795249,4772.463830953055,4807.267578125,182638500,4781.16552734375,4794.216796875,4594.09521484375,4387.88291015625,466.3696336666436,4374.831323242188,374.95015334627703,4768.11474609375
2020-04-01,4837.722260635264,5003.0401076713615,4720.259579846459,4768.11474609375,152831500,4807.267578125,4781.16552734375,4794.216796875,4578.433349609375,380.74196293735037,4371.785961914063,370.8743272744543,4707.2080078125
2020-04-02,4759.413641910235,4759.413641910235,4663.703312731053,4707.2080078125,136623500,4768.11474609375,4807.267578125,4781.16552734375,4748.97197265625,87.79970470388592,4403.109399414063,391.3353416538152,4781.16552734375
2020-04-03,4750.712243730096,4811.618810957404,4668.053331064462,4781.16552734375,110506000,4707.2080078125,4768.11474609375,4807.267578125,4771.59453125,38.83835232948886,4438.783374023437,402.1150604067724,4989.98779296875
2020-04-06,4802.917631593287,4994.338261837947,4781.165287247303,4989.98779296875,78184000,4781.16552734375,4707.2080078125,4768.11474609375,4768.98427734375,37.34782585245468,4512.306396484375,389.3168203878689,4920.3798828125
2020-04-07,4989.987378944242,5307.5715800453145,4855.122855188993,4920.3798828125,149153500,4989.98779296875,4781.16552734375,4707.2080078125,4810.74873046875,106.71488149095772,4599.3158203125,389.1006096005137,4902.978515625
2020-04-08,4920.380391456854,4924.730860414818,4768.1139779281275,4902.978515625,106111500,4920.3798828125,4989.98779296875,4781.16552734375,4833.37119140625,117.26066707847009,4705.902270507812,297.64656212257285,4868.17431640625
2020-04-09,4872.524784964254,4955.183687566327,4785.515413804178,4868.17431640625,89997000,4902.978515625,4920.3798828125,4989.98779296875,4860.3439453125,113.9620384584122,4804.657958984375,112.44446933495087,4785.515625
2020-04-13,4820.319375,4885.57640625,4768.11375,4785.515625,58043000,4868.17431640625,4902.978515625,4920.3798828125,4892.53720703125,76.44941741993311,4832.065869140625,85.62161669224965,4798.56689453125
2020-04-14,4789.865957279153,4863.823923921974,4737.660333766574,4798.56689453125,95796000,4785.515625,4868.17431640625,4902.978515625,4893.4072265625,74.87362187299581,4831.195751953125,86.09191026902856,4772.46435546875
2020-04-15,4798.567168716528,4898.627952833011,4737.660604471713,4772.46435546875,95342000,4798.56689453125,4785.515625,4868.17431640625,4855.123046875,60.75098293493524,4832.935888671875,85.13890044974696,4559.291015625
2020-04-16,4772.463973416627,4802.9172531011445,4511.4358618350425,4559.291015625,176990500,4772.46435546875,4798.56689453125,4785.515625,4825.53994140625,56.923043867987104,4829.45556640625,86.99585498363774,4720.2587890625
2020-04-17,4611.497065812212,4737.660664782546,4594.0951900921655,4720.2587890625,160935500,4559.291015625,4772.46435546875,4798.56689453125,4756.80244140625,116.43503538902492,4808.573193359375,121.55472580078818,4659.35205078125
2020-04-20,4724.609082304797,4785.515645060107,4637.599706940067,4659.35205078125,90744000,4720.2587890625,4559.291015625,4772.46435546875,4727.2193359375,98.46879353874412,4809.878271484375,120.41016160366162,4567.29736328125
2020-04-21,4739.898717126181,4739.898717126181,4567.29736328125,4567.29736328125,73431000,4659.35205078125,4720.2587890625,4559.291015625,4701.98662109375,95.92767430204177,4797.696923828125,129.45927385888848,4554.02099609375
2020-04-22,4567.298025236881,4633.683170952533,4465.507468472881,4554.02099609375,107263500,4567.29736328125,4659.35205078125,4720.2587890625,4655.73271484375,93.44089378304241,4755.427880859375,128.7024093286667,4531.89306640625
2020-04-23,4585.001188278198,4642.534986972809,4531.89306640625,4531.89306640625,105419500,4554.02099609375,4567.29736328125,4659.35205078125,4612.04404296875,74.33084837562915,4718.7919921875,128.67378149495536,4354.86572265625
2020-04-24,4531.892784552846,4549.595490742506,4354.86572265625,4354.86572265625,131149500,4531.89306640625,4554.02099609375,4567.29736328125,4606.564453125,79.9866671806565,4681.683447265625,123.03954665874653,4390.27099609375
2020-04-27,4372.56829046434,4443.379112981981,4297.331791539346,4390.27099609375,151103500,4354.86572265625,4531.89306640625,4554.02099609375,4533.48583984375,111.03478960041686,4630.352587890625,142.17789325824398,4275.203125
2020-04-28,4390.270703933747,4403.547732272257,4253.074744435818,4275.203125,180488000,4390.27099609375,4354.86572265625,4531.89306640625,4479.66962890625,99.37575612625746,4590.828125,149.0237680330694,4292.90576171875
2020-04-29,4270.777381503705,4292.90576171875,4248.64900128866,4292.90576171875,121161000,4275.203125,4390.27099609375,4354.86572265625,4421.25078125,118.91833984208431,4538.491748046875,159.49417672470202,4576.1494140625
2020-04-30,4319.460181939072,4646.960236717238,4319.460181939072,4576.1494140625,174081000,4292.90576171875,4275.203125,4390.27099609375,4369.027734375,102.19413775685595,4490.535888671875,153.30332418474435,4620.40576171875
2020-05-04,4558.446297481142,4691.216577990302,4425.676016971983,4620.40576171875,114497500,4576.1494140625,4292.90576171875,4275.203125,4377.87900390625,120.16355117590467,4492.221728515625,154.23329030419342,4677.939453125
2020-05-05,4620.40566609508,4726.621888304163,4602.702962393567,4677.939453125,118643500,4620.40576171875,4576.1494140625,4292.90576171875,4430.98701171875,159.64368981963054,4482.23642578125,140.44546320781066,4739.8994140625
2020-05-06,4704.494002939718,4753.176443233543,4691.2169737686745,4739.8994140625,86395500,4677.939453125,4620.40576171875,4576.1494140625,4488.520703125,190.2114066971863,4484.095166015625,143.14698520545133,4642.5341796875
2020-05-08,4731.047700749225,4779.730137333175,4558.446334678861,4642.5341796875,123028000,4739.8994140625,4677.939453125,4620.40576171875,4581.4599609375,172.64114219435183,4501.35537109375,163.2835282079394,4686.7919921875
2020-05-11,4642.535221723029,4713.346054466183,4642.535221723029,4686.7919921875,40615500,4642.5341796875,4739.8994140625,4677.939453125,4651.38564453125,61.72192497719958,4510.206689453125,168.76279369728653,4620.40576171875
2020-05-12,4726.621986126078,4726.621986126078,4452.230073073814,4620.40576171875,118660000,4686.7919921875,4642.5341796875,4739.8994140625,4673.51416015625,45.7797639572967,4525.69658203125,177.83907435413957,4523.04052734375
2020-05-13,4567.297283971379,4576.148635296905,4500.912149029935,4523.04052734375,94973000,4620.40576171875,4686.7919921875,4642.5341796875,4673.51416015625,45.7797639572967,4552.2505859375,169.10750107286452,4354.86572265625
2020-05-14,4487.636019078697,4523.041431458016,4341.588693014006,4354.86572265625,131268000,4523.04052734375,4620.40576171875,4686.7919921875,4642.534375,80.9431014111734,4565.5275390625,159.94067908177198,4235.37158203125
2020-05-15,4354.864824157524,4421.24995867212,4142.432393710815,4235.37158203125,205790000,4354.86572265625,4523.04052734375,4620.40576171875,4565.52763671875,132.12707583069457,4573.493798828125,145.17602724147494,4217.66943359375
2020-05-18,4248.649167103882,4288.480253045481,4204.39240494655,4217.66943359375,139997500,4235.37158203125,4354.86572265625,4523.04052734375,4484.0951171875,186.91374566298023,4567.740380859375,158.0965523238067,4142.43310546875
2020-05-19,4284.05475010016,4390.270983573718,4142.43310546875,4142.43310546875,128504500,4217.66943359375,4235.37158203125,4354.86572265625,4390.27060546875,177.22049826302765,4531.8923828125,192.8093028387328,4217.66943359375
2020-05-20,4177.838347652151,4248.649167103882,4151.284290357752,4217.66943359375,119158000,4142.43310546875,4217.66943359375,4235.37158203125,4294.67607421875,148.6590766299564,4484.0951171875,224.988140379264,4399.12255859375
2020-05-26,4226.52117047991,4425.676618303572,4226.52117047991,4399.12255859375,176076500,4217.66943359375,4142.43310546875,4217.66943359375,4233.60185546875,76.69335454838678,4438.068115234375,227.98614456372755,4394.6962890625
2020-05-27,4399.121965083711,4425.676021210977,4297.331416595858,4394.6962890625,151753500,4399.12255859375,4217.66943359375,4142.43310546875,4242.45322265625,94.64133174758433,4403.9904296875,201.825247821739,4686.7919921875
2020-05-28,4425.67704644712,4708.920377419736,4425.67704644712,4686.7919921875,229233000,4394.6962890625,4399.12255859375,4217.66943359375,4274.3181640625,116.0590968866107,4379.206640625,183.678999679002,4593.85205078125
2020-05-29,4686.791254120755,4686.791254120755,4593.85205078125,4593.85205078125,399414000,4686.7919921875,4394.6962890625,4399.12255859375,4368.14267578125,210.23156346550616,4379.206640625,183.678999679002,4744.32470703125
2020-06-02,4655.811186377682,4868.243635946245,4638.108482246968,4744.32470703125,181369500,4593.85205078125,4686.7919921875,4394.6962890625,4458.42646484375,184.41348927304094,4376.55126953125,179.95891519887465,5116.08203125
2020-06-03,4788.5819704260375,5116.08203125,4779.730617430796,5116.08203125,279673500,4744.32470703125,4593.85205078125,4686.7919921875,4563.75751953125,161.5039020311237,4398.6796875,210.9155782387594,5124.93359375
2020-06-04,5116.082240392919,5301.960660891624,4956.7578799654575,5124.93359375,236158500,5116.08203125,4744.32470703125,4593.85205078125,4707.1494140625,264.33196944433007,4474.801318359375,308.251315713126,5067.3994140625
2020-06-05,5124.9332065365725,5182.466999010644,4943.480476426037,5067.3994140625,88157500,5124.93359375,5116.08203125,4744.32470703125,4853.196875,249.87643022337653,4563.75751953125,356.1184544419293,5222.29833984375
2020-06-08,5093.953719627251,5244.426722639698,5093.953719627251,5222.29833984375,173557500,5067.3994140625,5124.93359375,5116.08203125,4929.318359375,244.42415097757066,4648.730517578125,365.61322506401194,5138.2099609375
2020-06-09,5257.703215843023,5306.385653026755,5129.358608722276,5138.2099609375,100110000,5222.29833984375,5067.3994140625,5124.93359375,5055.0076171875,182.53995414093023,4756.717041015625,358.8700411421112,5133.78466796875
2020-06-10,5133.78466796875,5191.3184616615035,4952.331934014682,5133.78466796875,115382500,5138.2099609375,5222.29833984375,5067.3994140625,5133.78466796875,56.242733140535954,4848.77109375,321.3365139018071,5027.56787109375
2020-06-11,5089.527334293849,5142.63544560822,4961.182731950787,5027.56787109375,85187500,5133.78466796875,5138.2099609375,5222.29833984375,5137.3251953125,55.400632009740924,4922.2373046875,289.518851300403,5018.7177734375
2020-06-12,5027.569127535273,5027.569127535273,4850.542045579806,5018.7177734375,96044000,5027.56787109375,5133.78466796875,5138.2099609375,5117.85205078125,74.62241913295263,4985.524462890625,222.89330991487344,4868.244140625
2020-06-15,5027.568494318182,5054.122553267046,4868.244140625,4868.244140625,100844500,5018.7177734375,5027.56787109375,5133.78466796875,5108.11572265625,85.26748752429215,5018.717041015625,196.631658700586,5098.37939453125
2020-06-16,4939.055038452148,5129.35913043552,4939.055038452148,5098.37939453125,91518500,4868.244140625,5018.7177734375,5027.56787109375,5037.3048828125,110.12720862294066,5046.15625,142.43080766865984,5062.97412109375
2020-06-17,5133.784947962195,5133.784947962195,5027.568707659528,5062.97412109375,79800000,5098.37939453125,4868.244140625,5018.7177734375,5029.33876953125,102.15548774117032,5081.56171875,95.25889814260074,4943.48095703125
2020-06-18,5062.97422994069,5080.6769370383845,4943.48095703125,4943.48095703125,68032000,5062.97412109375,5098.37939453125,4868.244140625,5015.17666015625,87.98087742105486,5076.250927734375,94.59863804369513,4934.62939453125
2020-06-19,4956.757777466368,5001.014543336603,4908.075335009109,4934.62939453125,110071000,4943.48095703125,5062.97412109375,5098.37939453125,4998.35927734375,92.91817513529634,5058.1056640625,101.38237743557302,4903.650390625
2020-06-22,4952.3328403514215,5009.866644573556,4894.799036129287,4903.650390625,51590500,4934.62939453125,4943.48095703125,5062.97412109375,4981.5416015625,95.87492840750122,5044.828662109375,108.47565299286714,4974.4599609375
2020-06-23,4930.203199719195,5009.865369912144,4885.94643850089,4974.4599609375,69954000,4903.650390625,4934.62939453125,4943.48095703125,4988.6228515625,86.23806173492545,5012.9638671875,96.71543132079348,5049.6962890625
2020-06-24,5001.013853322195,5098.378724802805,4992.162501369413,5049.6962890625,57333000,4974.4599609375,4903.650390625,4934.62939453125,4963.83896484375,60.891084546821624,4996.5888671875,86.47378051369756,5067.3994140625
2020-06-25,5045.271032341703,5085.102119439138,4992.162916211791,5067.3994140625,51415000,5049.6962890625,4974.4599609375,4903.650390625,4961.1833984375,55.541285233946276,4988.180029296875,74.97411212950891,4996.58837890625
2020-06-26,5062.973521230071,5098.378930469442,4992.162702751329,4996.58837890625,57467500,5067.3994140625,5049.6962890625,4974.4599609375,4985.96708984375,71.12778326129269,4992.16318359375,78.28417682192278,5023.14306640625
2020-06-29,4992.163329432819,5040.84577324821,4943.480885617429,5023.14306640625,48796500,4996.58837890625,5067.3994140625,5049.6962890625,4998.35888671875,65.08862396581972,4989.950244140625,77.76115580397224,5040.84619140625
2020-06-30,5045.271868483867,5080.677285104807,5009.866451862928,5040.84619140625,74474000,5023.14306640625,4996.58837890625,5067.3994140625,5022.257421875,37.86479993485167,5005.44013671875,65.24415364520206,5133.78466796875
2020-07-01,5045.271139210668,5133.78466796875,5023.142757021147,5133.78466796875,63959000,5040.84619140625,5023.14306640625,4996.58837890625,5035.53466796875,26.993013252828426,4999.68681640625,58.305776713539935,5195.74365234375
2020-07-02,5111.655807885036,5195.74365234375,5098.378779812607,5195.74365234375,75585500,5133.78466796875,5040.84619140625,5023.14306640625,5052.35234375,52.32788681107413,5006.76787109375,69.97746453737676,5195.74365234375
2020-07-03,5195.74365234375,5226.72338451275,5169.189596198893,5195.74365234375,52219000,5195.74365234375,5133.78466796875,5040.84619140625,5078.02119140625,83.65559650688378,5031.994140625,87.82215333690512,5253.27783203125
2020-07-06,5186.892686723358,5253.27783203125,5178.041334015638,5253.27783203125,67800000,5195.74365234375,5195.74365234375,5133.78466796875,5117.85224609375,82.59501434350945,5058.10556640625,94.23995307105254,5301.9599609375
2020-07-07,5257.703199994783,5306.385637031772,5222.2977912406095,5301.9599609375,74168000,5253.27783203125,5195.74365234375,5195.74365234375,5163.87919921875,80.72422826698225,5093.068310546875,95.41860752532952,5487.83837890625
2020-07-08,5301.9599822013615,5545.372168362525,5293.108629977319,5487.83837890625,106444500,5301.9599609375,5253.27783203125,5195.74365234375,5216.101953125,63.950566328366456,5125.818310546875,105.82194267547978,5399.32568359375
2020-07-09,5496.69057297003,5523.244633709016,5337.366208536117,5399.32568359375,93543500,5487.83837890625,5301.9599609375,5253.27783203125,5286.9126953125,120.78125201166954,5169.63251953125,151.60316275479195,5487.83837890625
2020-07-10,5399.324856665827,5523.243787802419,5381.622152217742,5487.83837890625,67224000,5399.32568359375,5487.83837890625,5301.9599609375,5327.6291015625,116.60638940355412,5202.825146484375,162.66581541377872,5465.71044921875
2020-07-13,5514.392890466852,5523.2442434210525,5434.730713879048,5465.71044921875,86006000,5487.83837890625,5399.32568359375,5487.83837890625,5386.048046875,106.76794365958344,5251.950146484375,167.56683231957666,5487.83837890625
2020-07-14,5465.709998346145,5487.83837890625,5408.1762088898695,5487.83837890625,45616500,5465.71044921875,5487.83837890625,5399.32568359375,5428.5345703125,79.51449585088193,5296.206884765625,158.62674145469578,5443.58154296875
2020-07-15,5487.838303480691,5523.2437118902435,5443.58154296875,5443.58154296875,61468000,5487.83837890625,5465.71044921875,5487.83837890625,5465.71025390625,38.32712134917276,5340.906103515625,140.63164343054936,5470.13525390625
2020-07-16,5443.581199275637,5487.837956993325,5434.729847732099,5470.13525390625,66520500,5443.58154296875,5487.83837890625,5465.71044921875,5456.85888671875,37.027575366059615,5371.885791015625,122.94573266902462,5417.02783203125
2020-07-17,5430.304861031326,5470.135948031557,5346.217010697508,5417.02783203125,73348000,5470.13525390625,5443.58154296875,5487.83837890625,5471.02080078125,18.35455504952068,5399.324951171875,109.10683219023763,5434.72998046875
2020-07-20,5417.027276949308,5452.432683988192,5363.919166390981,5434.72998046875,59794500,5417.02783203125,5470.13525390625,5443.58154296875,5456.85869140625,27.281595421475128,5421.453369140625,82.40151388541516,5487.83837890625
2020-07-21,5399.324856665827,5518.818111690399,5399.324856665827,5487.83837890625,84159500,5434.72998046875,5417.02783203125,5470.13525390625,5450.66259765625,28.268843881358773,5439.598583984375,57.456122702986725,5470.13525390625
2020-07-22,5496.689308536863,5532.094714711013,5425.878496188562,5470.13525390625,44725500,5487.83837890625,5434.72998046875,5417.02783203125,5450.66259765625,28.268843881358773,5458.18642578125,32.72522465376284,5487.83837890625
2020-07-23,5470.135674458165,5501.115407242314,5434.730265561996,5487.83837890625,84026500,5470.13525390625,5487.83837890625,5434.72998046875,5455.97333984375,29.088370659884745,5456.41611328125,31.394725430503573,5399.32568359375
2020-07-24,5487.839219390368,5487.839219390368,5399.32568359375,5399.32568359375,58366500,5487.83837890625,5470.13525390625,5487.83837890625,5459.51396484375,32.15849035703975,5465.2673828125,25.419264251233386,5399.32568359375
2020-07-27,5399.32568359375,5434.731097912398,5310.812147797131,5399.32568359375,41972500,5399.32568359375,5487.83837890625,5470.13525390625,5455.97353515625,38.37824421069301,5456.41611328125,31.394725430503573,5474.560546875
2020-07-28,5417.0267658649955,5487.837573261923,5363.918660317299,5474.560546875,65279000,5399.32568359375,5399.32568359375,5487.83837890625,5448.89267578125,45.82181832442362,5449.77763671875,35.90558272034271,5430.3046875
2020-07-29,5474.561449419315,5474.561449419315,5399.324954156479,5430.3046875,50262500,5474.560546875,5399.32568359375,5399.32568359375,5446.237109375,43.316762887249084,5448.449853515625,34.562086311755024,5523.24365234375
2020-07-30,5430.304456270658,5523.24365234375,5359.493640214969,5523.24365234375,80533500,5430.3046875,5474.560546875,5399.32568359375,5438.27099609375,41.44512558443562,5447.12216796875,35.0218335154116,5425.87939453125
